,Date,Close
6011,2023-09-22,174.79
6010,2023-09-21,173.93
6009,2023-09-20,175.49
6008,2023-09-19,179.07
6007,2023-09-18,177.97
6006,2023-09-15,175.01
6005,2023-09-14,175.74
6004,2023-09-13,174.21
6003,2023-09-12,176.3
6002,2023-09-11,179.36
6001,2023-09-08,178.18
6000,2023-09-07,177.56
5999,2023-09-06,182.91
5998,2023-09-05,189.7
5997,2023-09-01,189.46
5996,2023-08-31,187.87
5995,2023-08-30,187.65
5994,2023-08-29,184.12
5993,2023-08-28,180.19
5992,2023-08-25,178.61
5991,2023-08-24,176.38
5990,2023-08-23,181.12
5989,2023-08-22,177.23
5988,2023-08-21,175.84
5987,2023-08-18,174.49
5986,2023-08-17,174.0
5985,2023-08-16,176.57
5984,2023-08-15,177.45
5983,2023-08-14,179.46
5982,2023-08-11,177.79
5981,2023-08-10,177.97
5980,2023-08-09,178.19
5979,2023-08-08,179.8
5978,2023-08-07,178.85
5977,2023-08-04,181.99
5976,2023-08-03,191.17
5975,2023-08-02,192.58
5974,2023-08-01,195.605
5973,2023-07-31,196.45
5972,2023-07-28,195.83
5971,2023-07-27,193.22
5970,2023-07-26,194.5
5969,2023-07-25,193.62
5968,2023-07-24,192.75
5967,2023-07-21,191.94
5966,2023-07-20,193.13
5965,2023-07-19,195.1
5964,2023-07-18,193.73
5963,2023-07-17,193.99
5962,2023-07-14,190.69
5961,2023-07-13,190.54
5960,2023-07-12,189.77
5959,2023-07-11,188.08
5958,2023-07-10,188.61
5957,2023-07-07,190.68
5956,2023-07-06,191.81
5955,2023-07-05,191.33
5954,2023-07-03,192.46
5953,2023-06-30,193.97
5952,2023-06-29,189.59
5951,2023-06-28,189.25
5950,2023-06-27,188.06
5949,2023-06-26,185.27
5948,2023-06-23,186.68
5947,2023-06-22,187.0
5946,2023-06-21,183.96
5945,2023-06-20,185.01
5944,2023-06-16,184.92
5943,2023-06-15,186.01
5942,2023-06-14,183.95
5941,2023-06-13,183.31
5940,2023-06-12,183.79
5939,2023-06-09,180.96
5938,2023-06-08,180.57
5937,2023-06-07,177.82
5936,2023-06-06,179.21
5935,2023-06-05,179.58
5934,2023-06-02,180.95
5933,2023-06-01,180.09
5932,2023-05-31,177.25
5931,2023-05-30,177.3
5930,2023-05-26,175.43
5929,2023-05-25,172.99
5928,2023-05-24,171.84
5927,2023-05-23,171.56
5926,2023-05-22,174.2
5925,2023-05-19,175.16
5924,2023-05-18,175.05
5923,2023-05-17,172.69
5922,2023-05-16,172.07
5921,2023-05-15,172.07
5920,2023-05-12,172.57
5919,2023-05-11,173.75
5918,2023-05-10,173.555
5917,2023-05-09,171.77
5916,2023-05-08,173.5
5915,2023-05-05,173.57
5914,2023-05-04,165.79
5913,2023-05-03,167.45
5912,2023-05-02,168.54
5911,2023-05-01,169.59
5910,2023-04-28,169.68
5909,2023-04-27,168.41
5908,2023-04-26,163.76
5907,2023-04-25,163.77
5906,2023-04-24,165.33
5905,2023-04-21,165.02
5904,2023-04-20,166.65
5903,2023-04-19,167.63
5902,2023-04-18,166.47
5901,2023-04-17,165.23
5900,2023-04-14,165.21
5899,2023-04-13,165.56
5898,2023-04-12,160.1
5897,2023-04-11,160.8
5896,2023-04-10,162.03
5895,2023-04-06,164.66
5894,2023-04-05,163.76
5893,2023-04-04,165.63
5892,2023-04-03,166.17
5891,2023-03-31,164.9
5890,2023-03-30,162.36
5889,2023-03-29,160.77
5888,2023-03-28,157.65
5887,2023-03-27,158.28
5886,2023-03-24,160.25
5885,2023-03-23,158.93
5884,2023-03-22,157.83
5883,2023-03-21,159.28
5882,2023-03-20,157.4
5881,2023-03-17,155.0
5880,2023-03-16,155.85
5879,2023-03-15,152.99
5878,2023-03-14,152.59
5877,2023-03-13,150.47
5876,2023-03-10,148.5
5875,2023-03-09,150.59
5874,2023-03-08,152.87
5873,2023-03-07,151.6
5872,2023-03-06,153.83
5871,2023-03-03,151.03
5870,2023-03-02,145.91
5869,2023-03-01,145.31
5868,2023-02-28,147.41
5867,2023-02-27,147.92
5866,2023-02-24,146.71
5865,2023-02-23,149.4
5864,2023-02-22,148.91
5863,2023-02-21,148.48
5862,2023-02-17,152.55
5861,2023-02-16,153.71
5860,2023-02-15,155.33
5859,2023-02-14,153.2
5858,2023-02-13,153.85
5857,2023-02-10,151.01
5856,2023-02-09,150.87
5855,2023-02-08,151.92
5854,2023-02-07,154.65
5853,2023-02-06,151.73
5852,2023-02-03,154.5
5851,2023-02-02,150.82
5850,2023-02-01,145.43
5849,2023-01-31,144.29
5848,2023-01-30,143.0
5847,2023-01-27,145.93
5846,2023-01-26,143.96
5845,2023-01-25,141.86
5844,2023-01-24,142.53
5843,2023-01-23,141.11
5842,2023-01-20,137.87
5841,2023-01-19,135.27
5840,2023-01-18,135.21
5839,2023-01-17,135.94
5838,2023-01-13,134.76
5837,2023-01-12,133.41
5836,2023-01-11,133.49
5835,2023-01-10,130.73
5834,2023-01-09,130.15
5833,2023-01-06,129.62
5832,2023-01-05,125.02
5831,2023-01-04,126.36
5830,2023-01-03,125.07
5829,2022-12-30,129.93
5828,2022-12-29,129.61
5827,2022-12-28,126.04
5826,2022-12-27,130.03
5825,2022-12-23,131.86
5824,2022-12-22,132.23
5823,2022-12-21,135.45
5822,2022-12-20,132.3
5821,2022-12-19,132.37
5820,2022-12-16,134.51
5819,2022-12-15,136.5
5818,2022-12-14,143.21
5817,2022-12-13,145.47
5816,2022-12-12,144.49
5815,2022-12-09,142.16
5814,2022-12-08,142.65
5813,2022-12-07,140.94
5812,2022-12-06,142.91
5811,2022-12-05,146.63
5810,2022-12-02,147.81
5809,2022-12-01,148.31
5808,2022-11-30,148.03
5807,2022-11-29,141.17
5806,2022-11-28,144.22
5805,2022-11-25,148.11
5804,2022-11-23,151.07
5803,2022-11-22,150.18
5802,2022-11-21,148.01
5801,2022-11-18,151.29
5800,2022-11-17,150.72
5799,2022-11-16,148.79
5798,2022-11-15,150.04
5797,2022-11-14,148.28
5796,2022-11-11,149.7
5795,2022-11-10,146.87
5794,2022-11-09,134.87
5793,2022-11-08,139.5
5792,2022-11-07,138.92
5791,2022-11-04,138.38
5790,2022-11-03,138.88
5789,2022-11-02,145.03
5788,2022-11-01,150.65
5787,2022-10-31,153.34
5786,2022-10-28,155.74
5785,2022-10-27,144.8
5784,2022-10-26,149.35
5783,2022-10-25,152.34
5782,2022-10-24,149.45
5781,2022-10-21,147.27
5780,2022-10-20,143.39
5779,2022-10-19,143.86
5778,2022-10-18,143.75
5777,2022-10-17,142.41
5776,2022-10-14,138.38
5775,2022-10-13,142.99
5774,2022-10-12,138.34
5773,2022-10-11,138.98
5772,2022-10-10,140.42
5771,2022-10-07,140.09
5770,2022-10-06,145.43
5769,2022-10-05,146.4
5768,2022-10-04,146.1
5767,2022-10-03,142.45
5766,2022-09-30,138.2
5765,2022-09-29,142.48
5764,2022-09-28,149.84
5763,2022-09-27,151.76
5762,2022-09-26,150.77
5761,2022-09-23,150.43
5760,2022-09-22,152.74
5759,2022-09-21,153.72
5758,2022-09-20,156.9
5757,2022-09-19,154.48
5756,2022-09-16,150.7
5755,2022-09-15,152.37
5754,2022-09-14,155.31
5753,2022-09-13,153.84
5752,2022-09-12,163.43
5751,2022-09-09,157.37
5750,2022-09-08,154.46
5749,2022-09-07,155.96
5748,2022-09-06,154.53
5747,2022-09-02,155.81
5746,2022-09-01,157.96
5745,2022-08-31,157.22
5744,2022-08-30,158.91
5743,2022-08-29,161.38
5742,2022-08-26,163.62
5741,2022-08-25,170.03
5740,2022-08-24,167.53
5739,2022-08-23,167.23
5738,2022-08-22,167.57
5737,2022-08-19,171.52
5736,2022-08-18,174.15
5735,2022-08-17,174.55
5734,2022-08-16,173.03
5733,2022-08-15,173.19
5732,2022-08-12,172.1
5731,2022-08-11,168.49
5730,2022-08-10,169.24
5729,2022-08-09,164.92
5728,2022-08-08,164.87
5727,2022-08-05,165.35
5726,2022-08-04,165.81
5725,2022-08-03,166.13
5724,2022-08-02,160.01
5723,2022-08-01,161.51
5722,2022-07-29,162.51
5721,2022-07-28,157.35
5720,2022-07-27,156.79
5719,2022-07-26,151.6
5718,2022-07-25,152.95
5717,2022-07-22,154.09
5716,2022-07-21,155.35
5715,2022-07-20,153.04
5714,2022-07-19,151.0
5713,2022-07-18,147.07
5712,2022-07-15,150.17
5711,2022-07-14,148.47
5710,2022-07-13,145.49
5709,2022-07-12,145.86
5708,2022-07-11,144.87
5707,2022-07-08,147.04
5706,2022-07-07,146.35
5705,2022-07-06,142.92
5704,2022-07-05,141.56
5703,2022-07-01,138.93
5702,2022-06-30,136.72
5701,2022-06-29,139.23
5700,2022-06-28,137.44
5699,2022-06-27,141.66
5698,2022-06-24,141.66
5697,2022-06-23,138.27
5696,2022-06-22,135.35
5695,2022-06-21,135.87
5694,2022-06-17,131.56
5693,2022-06-16,130.06
5692,2022-06-15,135.43
5691,2022-06-14,132.76
5690,2022-06-13,131.88
5689,2022-06-10,137.13
5688,2022-06-09,142.64
5687,2022-06-08,147.96
5686,2022-06-07,148.71
5685,2022-06-06,146.14
5684,2022-06-03,145.38
5683,2022-06-02,151.21
5682,2022-06-01,148.71
5681,2022-05-31,148.84
5680,2022-05-27,149.64
5679,2022-05-26,143.78
5678,2022-05-25,140.52
5677,2022-05-24,140.36
5676,2022-05-23,143.11
5675,2022-05-20,137.59
5674,2022-05-19,137.35
5673,2022-05-18,140.82
5672,2022-05-17,149.24
5671,2022-05-16,145.54
5670,2022-05-13,147.11
5669,2022-05-12,142.56
5668,2022-05-11,146.5
5667,2022-05-10,154.51
5666,2022-05-09,152.06
5665,2022-05-06,157.28
5664,2022-05-05,156.77
5663,2022-05-04,166.02
5662,2022-05-03,159.48
5661,2022-05-02,157.96
5660,2022-04-29,157.65
5659,2022-04-28,163.64
5658,2022-04-27,156.57
5657,2022-04-26,156.8
5656,2022-04-25,162.88
5655,2022-04-22,161.79
5654,2022-04-21,166.42
5653,2022-04-20,167.23
5652,2022-04-19,167.4
5651,2022-04-18,165.07
5650,2022-04-14,165.29
5649,2022-04-13,170.4
5648,2022-04-12,167.66
5647,2022-04-11,165.75
5646,2022-04-08,170.09
5645,2022-04-07,172.14
5644,2022-04-06,171.83
5643,2022-04-05,175.06
5642,2022-04-04,178.44
5641,2022-04-01,174.31
5640,2022-03-31,174.61
5639,2022-03-30,177.77
5638,2022-03-29,178.96
5637,2022-03-28,175.6
5636,2022-03-25,174.72
5635,2022-03-24,174.07
5634,2022-03-23,170.21
5633,2022-03-22,168.82
5632,2022-03-21,165.38
5631,2022-03-18,163.98
5630,2022-03-17,160.62
5629,2022-03-16,159.59
5628,2022-03-15,155.09
5627,2022-03-14,150.62
5626,2022-03-11,154.73
5625,2022-03-10,158.52
5624,2022-03-09,162.95
5623,2022-03-08,157.44
5622,2022-03-07,159.3
5621,2022-03-04,163.17
5620,2022-03-03,166.23
5619,2022-03-02,166.56
5618,2022-03-01,163.2
5617,2022-02-28,165.12
5616,2022-02-25,164.85
5615,2022-02-24,162.74
5614,2022-02-23,160.07
5613,2022-02-22,164.32
5612,2022-02-18,167.3
5611,2022-02-17,168.88
5610,2022-02-16,172.55
5609,2022-02-15,172.79
5608,2022-02-14,168.88
5607,2022-02-11,168.64
5606,2022-02-10,172.12
5605,2022-02-09,176.28
5604,2022-02-08,174.83
5603,2022-02-07,171.66
5602,2022-02-04,172.39
5601,2022-02-03,172.9
5600,2022-02-02,175.84
5599,2022-02-01,174.61
5598,2022-01-31,174.78
5597,2022-01-28,170.33
5596,2022-01-27,159.22
5595,2022-01-26,159.69
5594,2022-01-25,159.78
5593,2022-01-24,161.62
5592,2022-01-21,162.41
5591,2022-01-20,164.51
5590,2022-01-19,166.23
5589,2022-01-18,169.8
5588,2022-01-14,173.07
5587,2022-01-13,172.19
5586,2022-01-12,175.53
5585,2022-01-11,175.08
5584,2022-01-10,172.19
5583,2022-01-07,172.17
5582,2022-01-06,172.0
5581,2022-01-05,174.92
5580,2022-01-04,179.7
5579,2022-01-03,182.01
5578,2021-12-31,177.57
5577,2021-12-30,178.2
5576,2021-12-29,179.38
5575,2021-12-28,179.29
5574,2021-12-27,180.33
5573,2021-12-23,176.28
5572,2021-12-22,175.64
5571,2021-12-21,172.99
5570,2021-12-20,169.75
5569,2021-12-17,171.14
5568,2021-12-16,172.26
5567,2021-12-15,179.3
5566,2021-12-14,174.33
5565,2021-12-13,175.74
5564,2021-12-10,179.45
5563,2021-12-09,174.56
5562,2021-12-08,175.08
5561,2021-12-07,171.18
5560,2021-12-06,165.32
5559,2021-12-03,161.84
5558,2021-12-02,163.76
5557,2021-12-01,164.77
5556,2021-11-30,165.3
5555,2021-11-29,160.24
5554,2021-11-26,156.81
5553,2021-11-24,161.94
5552,2021-11-23,161.41
5551,2021-11-22,161.02
5550,2021-11-19,160.55
5549,2021-11-18,157.87
5548,2021-11-17,153.49
5547,2021-11-16,151.0
5546,2021-11-15,150.0
5545,2021-11-12,149.99
5544,2021-11-11,147.87
5543,2021-11-10,147.92
5542,2021-11-09,150.81
5541,2021-11-08,150.44
5540,2021-11-05,151.28
5539,2021-11-04,150.96
5538,2021-11-03,151.49
5537,2021-11-02,150.02
5536,2021-11-01,148.96
5535,2021-10-29,149.8
5534,2021-10-28,152.57
5533,2021-10-27,148.85
5532,2021-10-26,149.32
5531,2021-10-25,148.64
5530,2021-10-22,148.69
5529,2021-10-21,149.48
5528,2021-10-20,149.26
5527,2021-10-19,148.76
5526,2021-10-18,146.55
5525,2021-10-15,144.84
5524,2021-10-14,143.76
5523,2021-10-13,140.91
5522,2021-10-12,141.51
5521,2021-10-11,142.81
5520,2021-10-08,142.9
5519,2021-10-07,143.29
5518,2021-10-06,142.0
5517,2021-10-05,141.11
5516,2021-10-04,139.14
5515,2021-10-01,142.65
5514,2021-09-30,141.5
5513,2021-09-29,142.83
5512,2021-09-28,141.91
5511,2021-09-27,145.37
5510,2021-09-24,146.92
5509,2021-09-23,146.83
5508,2021-09-22,145.85
5507,2021-09-21,143.43
5506,2021-09-20,142.94
5505,2021-09-17,146.06
5504,2021-09-16,148.79
5503,2021-09-15,149.03
5502,2021-09-14,148.12
5501,2021-09-13,149.55
5500,2021-09-10,148.97
5499,2021-09-09,154.07
5498,2021-09-08,155.11
5497,2021-09-07,156.69
5496,2021-09-03,154.3
5495,2021-09-02,153.65
5494,2021-09-01,152.51
5493,2021-08-31,151.83
5492,2021-08-30,153.12
5491,2021-08-27,148.6
5490,2021-08-26,147.54
5489,2021-08-25,148.36
5488,2021-08-24,149.62
5487,2021-08-23,149.71
5486,2021-08-20,148.19
5485,2021-08-19,146.7
5484,2021-08-18,146.36
5483,2021-08-17,150.19
5482,2021-08-16,151.12
5481,2021-08-13,149.1
5480,2021-08-12,148.89
5479,2021-08-11,145.86
5478,2021-08-10,145.6
5477,2021-08-09,146.09
5476,2021-08-06,146.14
5475,2021-08-05,147.06
5474,2021-08-04,146.95
5473,2021-08-03,147.36
5472,2021-08-02,145.52
5471,2021-07-30,145.86
5470,2021-07-29,145.64
5469,2021-07-28,144.98
5468,2021-07-27,146.77
5467,2021-07-26,148.99
5466,2021-07-23,148.56
5465,2021-07-22,146.8
5464,2021-07-21,145.4
5463,2021-07-20,146.15
5462,2021-07-19,142.45
5461,2021-07-16,146.39
5460,2021-07-15,148.48
5459,2021-07-14,149.15
5458,2021-07-13,145.64
5457,2021-07-12,144.5
5456,2021-07-09,145.11
5455,2021-07-08,143.24
5454,2021-07-07,144.57
5453,2021-07-06,142.02
5452,2021-07-02,139.96
5451,2021-07-01,137.27
5450,2021-06-30,136.96
5449,2021-06-29,136.33
5448,2021-06-28,134.78
5447,2021-06-25,133.11
5446,2021-06-24,133.41
5445,2021-06-23,133.7
5444,2021-06-22,133.98
5443,2021-06-21,132.3
5442,2021-06-18,130.46
5441,2021-06-17,131.79
5440,2021-06-16,130.15
5439,2021-06-15,129.64
5438,2021-06-14,130.48
5437,2021-06-11,127.35
5436,2021-06-10,126.11
5435,2021-06-09,127.13
5434,2021-06-08,126.74
5433,2021-06-07,125.9
5432,2021-06-04,125.89
5431,2021-06-03,123.54
5430,2021-06-02,125.06
5429,2021-06-01,124.28
5428,2021-05-28,124.61
5427,2021-05-27,125.28
5426,2021-05-26,126.85
5425,2021-05-25,126.9
5424,2021-05-24,127.1
5423,2021-05-21,125.43
5422,2021-05-20,127.31
5421,2021-05-19,124.69
5420,2021-05-18,124.85
5419,2021-05-17,126.27
5418,2021-05-14,127.45
5417,2021-05-13,124.97
5416,2021-05-12,122.77
5415,2021-05-11,125.91
5414,2021-05-10,126.85
5413,2021-05-07,130.21
5412,2021-05-06,129.74
5411,2021-05-05,128.1
5410,2021-05-04,127.85
5409,2021-05-03,132.54
5408,2021-04-30,131.46
5407,2021-04-29,133.48
5406,2021-04-28,133.58
5405,2021-04-27,134.39
5404,2021-04-26,134.72
5403,2021-04-23,134.32
5402,2021-04-22,131.94
5401,2021-04-21,133.5
5400,2021-04-20,133.11
5399,2021-04-19,134.84
5398,2021-04-16,134.16
5397,2021-04-15,134.5
5396,2021-04-14,132.03
5395,2021-04-13,134.43
5394,2021-04-12,131.24
5393,2021-04-09,132.995
5392,2021-04-08,130.36
5391,2021-04-07,127.9
5390,2021-04-06,126.21
5389,2021-04-05,125.9
5388,2021-04-01,123.0
5387,2021-03-31,122.15
5386,2021-03-30,119.9
5385,2021-03-29,121.39
5384,2021-03-26,121.21
5383,2021-03-25,120.59
5382,2021-03-24,120.09
5381,2021-03-23,122.54
5380,2021-03-22,123.39
5379,2021-03-19,119.99
5378,2021-03-18,120.53
5377,2021-03-17,124.76
5376,2021-03-16,125.57
5375,2021-03-15,123.99
5374,2021-03-12,121.03
5373,2021-03-11,121.96
5372,2021-03-10,119.98
5371,2021-03-09,121.085
5370,2021-03-08,116.36
5369,2021-03-05,121.42
5368,2021-03-04,120.13
5367,2021-03-03,122.06
5366,2021-03-02,125.12
5365,2021-03-01,127.79
5364,2021-02-26,121.26
5363,2021-02-25,120.99
5362,2021-02-24,125.35
5361,2021-02-23,125.86
5360,2021-02-22,126.0
5359,2021-02-19,129.87
5358,2021-02-18,129.71
5357,2021-02-17,130.84
5356,2021-02-16,133.19
5355,2021-02-12,135.37
5354,2021-02-11,135.13
5353,2021-02-10,135.39
5352,2021-02-09,136.01
5351,2021-02-08,136.91
5350,2021-02-05,136.76
5349,2021-02-04,137.39
5348,2021-02-03,133.94
5347,2021-02-02,134.99
5346,2021-02-01,134.14
5345,2021-01-29,131.96
5344,2021-01-28,137.09
5343,2021-01-27,142.06
5342,2021-01-26,143.16
5341,2021-01-25,142.92
5340,2021-01-22,139.07
5339,2021-01-21,136.87
5338,2021-01-20,132.03
5337,2021-01-19,127.83
5336,2021-01-15,127.14
5335,2021-01-14,128.91
5334,2021-01-13,130.89
5333,2021-01-12,128.8
5332,2021-01-11,128.98
5331,2021-01-08,132.05
5330,2021-01-07,130.92
5329,2021-01-06,126.6
5328,2021-01-05,131.01
5327,2021-01-04,129.41
5326,2020-12-31,132.69
5325,2020-12-30,133.72
5324,2020-12-29,134.87
5323,2020-12-28,136.69
5322,2020-12-24,131.97
5321,2020-12-23,130.96
5320,2020-12-22,131.88
5319,2020-12-21,128.23
5318,2020-12-18,126.655
5317,2020-12-17,128.7
5316,2020-12-16,127.81
5315,2020-12-15,127.88
5314,2020-12-14,121.78
5313,2020-12-11,122.41
5312,2020-12-10,123.24
5311,2020-12-09,121.78
5310,2020-12-08,124.38
5309,2020-12-07,123.75
5308,2020-12-04,122.25
5307,2020-12-03,122.94
5306,2020-12-02,123.08
5305,2020-12-01,122.72
5304,2020-11-30,119.05
5303,2020-11-27,116.59
5302,2020-11-25,116.03
5301,2020-11-24,115.17
5300,2020-11-23,113.85
5299,2020-11-20,117.34
5298,2020-11-19,118.64
5297,2020-11-18,118.03
5296,2020-11-17,119.39
5295,2020-11-16,120.3
5294,2020-11-13,119.26
5293,2020-11-12,119.21
5292,2020-11-11,119.49
5291,2020-11-10,115.97
5290,2020-11-09,116.32
5289,2020-11-06,118.69
5288,2020-11-05,119.03
5287,2020-11-04,114.95
5286,2020-11-03,110.44
5285,2020-11-02,108.77
5284,2020-10-30,108.86
5283,2020-10-29,115.32
5282,2020-10-28,111.2
5281,2020-10-27,116.6
5280,2020-10-26,115.05
5279,2020-10-23,115.04
5278,2020-10-22,115.75
5277,2020-10-21,116.87
5276,2020-10-20,117.51
5275,2020-10-19,115.98
5274,2020-10-16,119.02
5273,2020-10-15,120.71
5272,2020-10-14,121.19
5271,2020-10-13,121.1
5270,2020-10-12,124.4
5269,2020-10-09,116.97
5268,2020-10-08,114.97
5267,2020-10-07,115.08
5266,2020-10-06,113.16
5265,2020-10-05,116.5
5264,2020-10-02,113.02
5263,2020-10-01,116.79
5262,2020-09-30,115.81
5261,2020-09-29,114.09
5260,2020-09-28,114.96
5259,2020-09-25,112.28
5258,2020-09-24,108.22
5257,2020-09-23,107.12
5256,2020-09-22,111.81
5255,2020-09-21,110.08
5254,2020-09-18,106.84
5253,2020-09-17,110.34
5252,2020-09-16,112.13
5251,2020-09-15,115.54
5250,2020-09-14,115.355
5249,2020-09-11,112.0
5248,2020-09-10,113.49
5247,2020-09-09,117.32
5246,2020-09-08,112.82
5245,2020-09-04,120.96
5244,2020-09-03,120.88
5243,2020-09-02,131.4
5242,2020-09-01,134.18
5241,2020-08-31,129.04
5240,2020-08-28,499.23
5239,2020-08-27,500.04
5238,2020-08-26,506.09
5237,2020-08-25,499.3
5236,2020-08-24,503.43
5235,2020-08-21,497.48
5234,2020-08-20,473.1
5233,2020-08-19,462.83
5232,2020-08-18,462.25
5231,2020-08-17,458.43
5230,2020-08-14,459.63
5229,2020-08-13,460.04
5228,2020-08-12,452.04
5227,2020-08-11,437.5
5226,2020-08-10,450.91
5225,2020-08-07,444.45
5224,2020-08-06,455.61
5223,2020-08-05,440.25
5222,2020-08-04,438.66
5221,2020-08-03,435.75
5220,2020-07-31,425.04
5219,2020-07-30,384.76
5218,2020-07-29,380.16
5217,2020-07-28,373.01
5216,2020-07-27,379.24
5215,2020-07-24,370.46
5214,2020-07-23,371.38
5213,2020-07-22,389.09
5212,2020-07-21,388.0
5211,2020-07-20,393.43
5210,2020-07-17,385.31
5209,2020-07-16,386.09
5208,2020-07-15,390.9
5207,2020-07-14,388.23
5206,2020-07-13,381.91
5205,2020-07-10,383.68
5204,2020-07-09,383.01
5203,2020-07-08,381.37
5202,2020-07-07,372.69
5201,2020-07-06,373.85
5200,2020-07-02,364.11
5199,2020-07-01,364.11
5198,2020-06-30,364.8
5197,2020-06-29,361.78
5196,2020-06-26,353.63
5195,2020-06-25,364.84
5194,2020-06-24,360.06
5193,2020-06-23,366.53
5192,2020-06-22,358.87
5191,2020-06-19,349.72
5190,2020-06-18,351.73
5189,2020-06-17,351.59
5188,2020-06-16,352.08
5187,2020-06-15,342.99
5186,2020-06-12,338.8
5185,2020-06-11,335.9
5184,2020-06-10,352.84
5183,2020-06-09,343.99
5182,2020-06-08,333.46
5181,2020-06-05,331.5
5180,2020-06-04,322.32
5179,2020-06-03,325.12
5178,2020-06-02,323.34
5177,2020-06-01,321.85
5176,2020-05-29,317.94
5175,2020-05-28,318.25
5174,2020-05-27,318.11
5173,2020-05-26,316.73
5172,2020-05-22,318.89
5171,2020-05-21,316.85
5170,2020-05-20,319.23
5169,2020-05-19,313.14
5168,2020-05-18,314.96
5167,2020-05-15,307.71
5166,2020-05-14,309.54
5165,2020-05-13,307.65
5164,2020-05-12,311.41
5163,2020-05-11,315.01
5162,2020-05-08,310.13
5161,2020-05-07,303.74
5160,2020-05-06,300.63
5159,2020-05-05,297.56
5158,2020-05-04,293.16
5157,2020-05-01,289.07
5156,2020-04-30,293.8
5155,2020-04-29,287.73
5154,2020-04-28,278.58
5153,2020-04-27,283.17
5152,2020-04-24,282.97
5151,2020-04-23,275.03
5150,2020-04-22,276.1
5149,2020-04-21,268.37
5148,2020-04-20,276.93
5147,2020-04-17,282.8
5146,2020-04-16,286.69
5145,2020-04-15,284.43
5144,2020-04-14,287.05
5143,2020-04-13,273.25
5142,2020-04-09,267.99
5141,2020-04-08,266.07
5140,2020-04-07,259.43
5139,2020-04-06,262.47
5138,2020-04-03,241.41
5137,2020-04-02,244.93
5136,2020-04-01,240.91
5135,2020-03-31,254.29
5134,2020-03-30,254.81
5133,2020-03-27,247.74
5132,2020-03-26,258.44
5131,2020-03-25,245.52
5130,2020-03-24,246.88
5129,2020-03-23,224.37
5128,2020-03-20,229.24
5127,2020-03-19,244.78
5126,2020-03-18,246.67
5125,2020-03-17,252.86
5124,2020-03-16,242.21
5123,2020-03-13,277.97
5122,2020-03-12,248.23
5121,2020-03-11,275.43
5120,2020-03-10,285.34
5119,2020-03-09,266.17
5118,2020-03-06,289.03
5117,2020-03-05,292.92
5116,2020-03-04,302.74
5115,2020-03-03,289.32
5114,2020-03-02,298.81
5113,2020-02-28,273.36
5112,2020-02-27,273.52
5111,2020-02-26,292.65
5110,2020-02-25,288.08
5109,2020-02-24,298.18
5108,2020-02-21,313.05
5107,2020-02-20,320.3
5106,2020-02-19,323.62
5105,2020-02-18,319.0
5104,2020-02-14,324.95
5103,2020-02-13,324.87
5102,2020-02-12,327.2
5101,2020-02-11,319.61
5100,2020-02-10,321.55
5099,2020-02-07,320.03
5098,2020-02-06,325.21
5097,2020-02-05,321.45
5096,2020-02-04,318.85
5095,2020-02-03,308.66
5094,2020-01-31,309.51
5093,2020-01-30,323.87
5092,2020-01-29,324.34
5091,2020-01-28,317.69
5090,2020-01-27,308.95
5089,2020-01-24,318.31
5088,2020-01-23,319.23
5087,2020-01-22,317.7
5086,2020-01-21,316.57
5085,2020-01-17,318.73
5084,2020-01-16,315.24
5083,2020-01-15,311.34
5082,2020-01-14,312.68
5081,2020-01-13,316.96
5080,2020-01-10,310.33
5079,2020-01-09,309.63
5078,2020-01-08,303.19
5077,2020-01-07,298.39
5076,2020-01-06,299.8
5075,2020-01-03,297.43
5074,2020-01-02,300.35
5073,2019-12-31,293.65
5072,2019-12-30,291.52
5071,2019-12-27,289.8
5070,2019-12-26,289.91
5069,2019-12-24,284.27
5068,2019-12-23,284.0
5067,2019-12-20,279.44
5066,2019-12-19,280.02
5065,2019-12-18,279.74
5064,2019-12-17,280.41
5063,2019-12-16,279.86
5062,2019-12-13,275.15
5061,2019-12-12,271.46
5060,2019-12-11,270.77
5059,2019-12-10,268.48
5058,2019-12-09,266.92
5057,2019-12-06,270.71
5056,2019-12-05,265.58
5055,2019-12-04,261.74
5054,2019-12-03,259.45
5053,2019-12-02,264.16
5052,2019-11-29,267.25
5051,2019-11-27,267.84
5050,2019-11-26,264.29
5049,2019-11-25,266.37
5048,2019-11-22,261.78
5047,2019-11-21,262.01
5046,2019-11-20,263.19
5045,2019-11-19,266.29
5044,2019-11-18,267.1
5043,2019-11-15,265.76
5042,2019-11-14,262.64
5041,2019-11-13,264.47
5040,2019-11-12,261.96
5039,2019-11-11,262.2
5038,2019-11-08,260.14
5037,2019-11-07,259.43
5036,2019-11-06,257.24
5035,2019-11-05,257.13
5034,2019-11-04,257.5
5033,2019-11-01,255.82
5032,2019-10-31,248.76
5031,2019-10-30,243.26
5030,2019-10-29,243.29
5029,2019-10-28,249.05
5028,2019-10-25,246.58
5027,2019-10-24,243.58
5026,2019-10-23,243.18
5025,2019-10-22,239.96
5024,2019-10-21,240.51
5023,2019-10-18,236.41
5022,2019-10-17,235.28
5021,2019-10-16,234.37
5020,2019-10-15,235.32
5019,2019-10-14,235.87
5018,2019-10-11,236.21
5017,2019-10-10,230.09
5016,2019-10-09,227.03
5015,2019-10-08,224.4
5014,2019-10-07,227.06
5013,2019-10-04,227.01
